id,genre,track_name,preview_url,location,filename,artist,artist_uri,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,rms_calc,mean_energy,std_energy,min_energy,max_energy,max_rms,std_rms,median_rms,min_rms,mfcc_mean_00,mfcc_mean_01,mfcc_mean_02,mfcc_mean_03,mfcc_mean_04,mfcc_mean_05,mfcc_mean_06,mfcc_mean_07,mfcc_mean_08,mfcc_mean_09,mfcc_mean_10,mfcc_mean_11,mfcc_std_00,mfcc_std_01,mfcc_std_02,mfcc_std_03,mfcc_std_04,mfcc_std_05,mfcc_std_06,mfcc_std_07,mfcc_std_08,mfcc_std_09,mfcc_std_10,mfcc_std_11,mfcc_max_00,mfcc_max_01,mfcc_max_02,mfcc_max_03,mfcc_max_04,mfcc_max_05,mfcc_max_06,mfcc_max_07,mfcc_max_08,mfcc_max_09,mfcc_max_10,mfcc_max_11,mfcc_min_00,mfcc_min_01,mfcc_min_02,mfcc_min_03,mfcc_min_04,mfcc_min_05,mfcc_min_06,mfcc_min_07,mfcc_min_08,mfcc_min_09,mfcc_min_10,mfcc_min_11
2E7bUmObyHFy5qhLv8Wo3L,progressive bluegrass,Ode to Earl,https://p.scdn.co/mp3-preview/fa55c43ceb10aea486428deea0629a5f5f55d1af?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000553_Ode to Earl.mp3,000553_Ode to Earl.mp3,Béla Fleck,spotify:artist:2ka8z2lwkcp13fG8Wyv3xU,"The Bluegrass Sessions: Tales From The Acoustic Planet, Vol. 2",1999-06-11,0.516,0.61,7,-11.037,1,0.0343,0.943,0.9470000000000001,0.207,0.888,114.242,[[0.11005747 0.14416867 0.19594075 ... 0.1236835  0.08432571 0.0897659 ]],22.908891403975744,16.453902784013643,1.2959950014570367,122.65662057383156,0.48945245146751404,0.06779836863279343,0.1865634173154831,0.05031143128871918,-152.93136596679688,200.0919189453125,-16.713504791259766,30.3483943939209,-7.790406227111816,4.631608963012695,-7.631616592407227,-3.3105809688568115,-6.336319446563721,3.634739637374878,4.406145095825195,0.2261807918548584,30.024206161499023,18.90594482421875,11.646164894104004,11.429255485534668,10.650286674499512,10.669964790344238,9.456984519958496,9.896397590637207,8.35920524597168,7.480160236358643,8.021495819091797,8.716686248779297,-52.85629653930664,249.16217041015625,23.78133773803711,64.08882141113281,24.475135803222656,39.14445495605469,19.18606948852539,31.649736404418945,19.32663345336914,30.168582916259766,28.656352996826172,32.728797912597656,-232.2684783935547,128.7831573486328,-52.17034912109375,-5.692863464355469,-42.263885498046875,-25.762310028076172,-38.404884338378906,-28.563709259033203,-33.213714599609375,-21.56208038330078,-20.598217010498047,-30.016429901123047
5fuON606j1hkPGJhFMwerY,progressive bluegrass,Graveyard,https://p.scdn.co/mp3-preview/757375d6e34aa56b90b554cf68e13d62d3d972b1?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000554_Graveyard.mp3,000554_Graveyard.mp3,The Devil Makes Three,spotify:artist:63knPlGzLHTNDf1J78Fvte,The Devil Makes Three,2002-11-01,0.69,0.494,9,-9.147,0,0.0275,0.40700000000000003,3.79e-06,0.114,0.84,127.314,[[0.12091511 0.11466988 0.13189842 ... 0.2560217  0.24361391 0.2682164 ]],17.786011010662673,13.235031693871159,0.19858630306200098,77.87712103001414,0.39000481367111206,0.0720982626080513,0.172395721077919,0.019694259390234947,-155.258056640625,163.53756713867188,-41.07936477661133,57.752498626708984,-5.270022392272949,36.05078125,0.6827147603034973,1.8412514925003052,4.571565628051758,-5.540261268615723,2.3408288955688477,0.660369873046875,48.587066650390625,24.452341079711914,15.87900161743164,16.544109344482422,18.34184455871582,13.290653228759766,13.42720890045166,11.471285820007324,9.184517860412598,9.634795188903809,9.918538093566895,8.940705299377441,-35.47628402709961,211.36654663085938,10.31021499633789,122.48599243164062,46.068878173828125,82.76237487792969,39.42291259765625,38.483116149902344,34.482357025146484,23.718109130859375,33.39057922363281,24.09650421142578,-315.6385192871094,48.56719970703125,-92.63563537597656,5.2962846755981445,-69.00160217285156,1.6050198078155518,-45.524620056152344,-42.50383758544922,-29.99480438232422,-42.67844009399414,-31.557857513427734,-28.186542510986328
54iqX2bkvXaBiYfTqxwHMd,progressive bluegrass,It's Rainin' Here This Morning,https://p.scdn.co/mp3-preview/ab1176b5a37483e02455c5054657dd18aef5bcfa?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000555_It s Rainin Here This Morning.mp3,000555_It s Rainin Here This Morning.mp3,Jim Mills,spotify:artist:5IBZkNOf8VABrqLR8bhv0z,Bluegrass Instrumentals,2012-09-04,0.45799999999999996,0.73,7,-10.59,1,0.0337,0.353,0.9840000000000001,0.31,0.932,132.26,[[0.1687991  0.14584573 0.13950482 ... 0.1786288  0.17220233 0.1622022 ]],13.73670587690757,9.81377966828616,1.0271599345793447,95.78331423007171,0.4325237572193146,0.051977138966321945,0.14661991596221924,0.04479030892252922,-164.3533477783203,185.49868774414062,-40.09196090698242,38.14134216308594,-4.516627788543701,-2.4861512184143066,-14.751408576965332,6.033935546875,-4.655503749847412,5.712297439575195,5.644748687744141,2.764652967453003,31.690013885498047,16.370750427246094,11.429693222045898,10.03120231628418,12.447799682617188,10.477492332458496,9.495641708374023,8.884072303771973,8.057317733764648,8.864664077758789,8.978341102600098,8.714359283447266,-47.75326156616211,223.1824951171875,3.867734432220459,70.6876220703125,33.24567413330078,27.957134246826172,17.505115509033203,35.19660949707031,21.77325439453125,38.468170166015625,40.75413513183594,33.57999801635742,-248.78883361816406,128.58636474609375,-77.00144958496094,8.333669662475586,-44.6690788269043,-39.64582061767578,-43.98393249511719,-18.644765853881836,-33.75514602661133,-21.72549819946289,-23.90444564819336,-24.297260284423828
584EgVZ41zU3xdcMnHL0k4,progressive bluegrass,Sister Golden Hair,https://p.scdn.co/mp3-preview/1895f7a97bbb816d9d9e072e8e7bc6aaa38c9714?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000556_Sister Golden Hair.mp3,000556_Sister Golden Hair.mp3,Yonder Mountain String Band,spotify:artist:1ReHC2jB2DGoPbMYhzuFuO,"Mountain Tracks, Vol. 6",2017-04-07,0.348,0.763,7,-10.556,1,0.0333,0.00424,0.659,0.693,0.868,165.97,[[0.20589326 0.16357271 0.18472424 ... 0.22538735 0.13580756 0.21089087]],16.67329841818202,9.492316564765945,0.8851188404068303,68.59773005517857,0.3660327196121216,0.0522586964070797,0.1759238839149475,0.04157821089029312,-150.93048095703125,182.70152282714844,-51.9373779296875,49.097747802734375,10.615281105041504,18.65884017944336,-7.200961589813232,15.686738014221191,-0.49900180101394653,11.298104286193848,5.762818336486816,3.084294080734253,36.51326370239258,18.34848403930664,11.653299331665039,10.066032409667969,15.15883731842041,11.78481388092041,10.240249633789062,10.003546714782715,9.316200256347656,8.416241645812988,9.621475219726562,8.246713638305664,-40.025577545166016,237.6986846923828,-17.94304656982422,80.08123779296875,60.257652282714844,54.03757095336914,29.00233268737793,44.191558837890625,28.502487182617188,38.72303009033203,38.572509765625,35.493988037109375,-285.8819580078125,120.77363586425781,-99.87364196777344,12.206856727600098,-27.85971450805664,-35.182029724121094,-38.18650817871094,-25.19876480102539,-36.702884674072266,-21.144575119018555,-26.195308685302734,-27.611186981201172
3WwB2sfOjyUCrtCu1IjaLH,progressive bluegrass,Going Midwest,https://p.scdn.co/mp3-preview/efae6bced8f565c3de15bf6537cf5c781019ac4b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000557_Going Midwest.mp3,000557_Going Midwest.mp3,Steep Canyon Rangers,spotify:artist:1a6tqLJPUs4DBAnNUZkr2O,Out in the Open,2018-01-26,0.6459999999999999,0.159,10,-15.587,1,0.033,0.915,0.000181,0.113,0.47700000000000004,130.923,[[0.08537686 0.08616418 0.08097092 ... 0.14262967 0.067463   0.08240497]],12.250011989985497,13.617456229696142,0.07122919842382691,157.38445609639166,0.5544289946556091,0.07562550157308578,0.11873447895050049,0.011794894933700562,-238.6370391845703,155.93658447265625,10.087870597839355,28.197792053222656,9.887175559997559,19.155351638793945,-3.2655580043792725,0.3305298388004303,-2.773825168609619,0.23880930244922638,-8.800889015197754,-7.126722812652588,80.7527084350586,27.484161376953125,34.18754959106445,20.416122436523438,17.646984100341797,19.16106414794922,15.966652870178223,11.619979858398438,10.67962646484375,9.323314666748047,11.815035820007324,8.518082618713379,-65.5328140258789,216.53158569335938,82.48220825195312,93.60731506347656,47.69812774658203,68.91121673583984,32.84698486328125,36.51417541503906,28.14280891418457,39.25773620605469,24.5388126373291,22.591136932373047,-413.30584716796875,40.644718170166016,-93.90669250488281,-22.506938934326172,-60.42415237426758,-32.69334030151367,-49.59025573730469,-33.520469665527344,-49.343502044677734,-26.478281021118164,-54.861595153808594,-32.65459442138672
6EgKhSOzjyyWF7KxDMNAUk,progressive bluegrass,Cold Wind,https://p.scdn.co/mp3-preview/dee867a2a685475caeccd73120753b647962b19a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000558_Cold Wind.mp3,000558_Cold Wind.mp3,Mile Twelve,spotify:artist:7myKB37RtOM7sp6zU9qdJf,Cold Wind,2020-04-24,0.304,0.732,4,-7.553999999999999,0,0.0367,0.46399999999999997,0.0146,0.251,0.6459999999999999,174.321,[[0.14204359 0.13527626 0.14998132 ... 0.1470948  0.18251494 0.1805035 ]],23.293052704037905,14.072420250561315,1.4483923012274456,110.79734931556857,0.46518927812576294,0.0628100261092186,0.2001635730266571,0.05318732187151909,-120.29209899902344,174.68893432617188,-32.67811584472656,48.53395462036133,-12.788796424865723,16.635759353637695,-15.45549201965332,4.586424827575684,-3.7281558513641357,1.288307547569275,-0.5033506751060486,4.575649738311768,34.52003479003906,14.686004638671875,11.465065002441406,9.705001831054688,13.457483291625977,10.74597454071045,10.392090797424316,10.16872501373291,8.99637222290039,8.2671480178833,7.93242073059082,8.279802322387695,-30.01363182067871,221.14060974121094,3.3794667720794678,83.58042907714844,27.610538482666016,59.95349884033203,17.320940017700195,36.00321960449219,25.599834442138672,26.16139793395996,30.610626220703125,32.31549072265625,-225.32278442382812,92.52854919433594,-71.95545959472656,14.606942176818848,-53.125755310058594,-16.603666305541992,-47.03571319580078,-25.974929809570312,-32.82023620605469,-24.549657821655273,-30.501239776611328,-20.23145294189453
7hF8MfLPj38b9EFYpQcUcy,progressive bluegrass,Old Barns,https://p.scdn.co/mp3-preview/fd05f578ee42e2b4c50f9960cc7852d54347c11c?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000559_Old Barns.mp3,000559_Old Barns.mp3,Greensky Bluegrass,spotify:artist:33bzrYoIWLx5uox3y0VtHn,Live At Bells,2007-01-01,0.564,0.665,9,-6.227,1,0.0274,0.41700000000000004,0.00145,0.278,0.387,109.286,[[0.26356107 0.2707115  0.25305304 ... 0.25970122 0.19613944 0.2123092 ]],26.718684819342975,15.233008211990972,1.94726924598217,115.84781565354206,0.47567346692085266,0.06369161605834961,0.21437636017799377,0.06167057901620865,-114.60337829589844,175.8077392578125,-27.840343475341797,46.71300506591797,-18.688756942749023,21.118879318237305,-10.13845157623291,10.170398712158203,-6.246302127838135,5.682569980621338,3.7004599571228027,-2.2134106159210205,34.71628189086914,17.00307846069336,12.557025909423828,11.150677680969238,10.743471145629883,11.1453857421875,9.9564790725708,9.807842254638672,7.987095355987549,8.900144577026367,7.869131088256836,7.242420673370361,-3.5609018802642822,220.44033813476562,8.72384262084961,94.20469665527344,18.636756896972656,72.24050903320312,21.052888870239258,39.06698989868164,22.53345489501953,41.529083251953125,26.960508346557617,24.881624221801758,-228.49465942382812,96.21344757080078,-100.2247543334961,11.877546310424805,-50.983985900878906,-15.333945274353027,-45.59990692138672,-32.63175964355469,-33.727569580078125,-21.743196487426758,-24.465959548950195,-23.009716033935547
3uZRLlJppjFmqDt2S6Rtmj,progressive bluegrass,Roll in My Sweet Baby's Arms,https://p.scdn.co/mp3-preview/83af14529c4121a6e9dfec50ac3dcb2e7f002cce?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000560_Roll in My Sweet Baby s Arms.mp3,000560_Roll in My Sweet Baby s Arms.mp3,Chris Thile,spotify:artist:1dyGPAYZZHHW6WIqwKN5QF,Sleep With One Eye Open,2011-05-06,0.366,0.8540000000000001,9,-6.915,1,0.0355,0.727,0.0016899999999999999,0.345,0.9620000000000001,168.502,[[0.29612672 0.2862201  0.26906356 ... 0.1372383  0.15246566 0.15214023]],16.14827417348107,10.713031267182899,0.43294656829857914,111.28591492867781,0.46621379256248474,0.0561201237142086,0.16552412509918213,0.02907918021082878,-129.10369873046875,173.4588165283203,-76.87969207763672,41.8620719909668,-8.520413398742676,-6.420247554779053,-3.1588103771209717,-10.319313049316406,-2.7383768558502197,-18.581012725830078,-4.597721099853516,-11.244392395019531,29.037633895874023,15.381898880004883,14.67899227142334,13.058246612548828,13.031841278076172,10.190776824951172,10.793270111083984,10.415407180786133,8.543956756591797,8.723847389221191,7.561114311218262,8.498160362243652,-33.93788146972656,209.098876953125,-23.28732681274414,96.36817932128906,30.819398880004883,33.91270446777344,30.373268127441406,28.689579010009766,28.397045135498047,7.995448112487793,21.184707641601562,21.030061721801758,-221.2954559326172,82.82101440429688,-108.27185821533203,7.171051025390625,-66.69878387451172,-38.27894973754883,-39.61947250366211,-42.95384216308594,-29.237319946289062,-50.374305725097656,-27.360191345214844,-37.44820785522461
3lLue6TgOROf1gxGN1i0k0,progressive bluegrass,"Swing Low, Sweet Chariot",https://p.scdn.co/mp3-preview/fb4092050a80a30a4422bb7f5dd14c63ff60786e?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000561_Swing Low Sweet Chariot.mp3,000561_Swing Low Sweet Chariot.mp3,IIIrd Tyme Out,spotify:artist:6c2LZQXir0uX3mYLC44V3U,Across the Miles,1994-07-26,0.674,0.111,2,-11.37,0,0.125,0.848,0.0,0.602,0.266,123.71,[[0.05843992 0.06400582 0.06497244 ... 0.3893543  0.37200063 0.3884477 ]],9.599356790967162,15.542935697727058,0.0015667865642148282,102.5125276158441,0.44745925068855286,0.08361770212650299,0.0865950733423233,0.0017493227496743202,-235.7139434814453,151.10195922851562,-16.883617401123047,36.253662109375,12.378976821899414,5.610032558441162,-5.959396839141846,1.7069512605667114,-5.709188461303711,-4.355242729187012,2.845984935760498,-6.49360990524292,69.744384765625,31.63601303100586,32.7298583984375,20.960466384887695,26.447649002075195,19.056669235229492,12.765653610229492,12.052062034606934,12.910616874694824,10.196231842041016,9.727933883666992,10.013699531555176,-63.77338790893555,236.60714721679688,67.52534484863281,124.13917541503906,85.06723022460938,62.13481140136719,33.31821060180664,39.893978118896484,36.62886047363281,21.060359954833984,30.92116928100586,26.938535690307617,-458.4793701171875,-14.118292808532715,-113.77125549316406,-31.29400634765625,-51.74773406982422,-44.699745178222656,-40.5789794921875,-33.90221405029297,-46.51530456542969,-34.62311935424805,-26.760597229003906,-40.36344909667969
3TaXNt72ySAY4mERaEVzH5,progressive bluegrass,Westphalia Waltz - Instrumental,https://p.scdn.co/mp3-preview/8d812d0f9469a57a8d2f8ec225b3d66e5029d699?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000562_Westphalia Waltz Instrumental.mp3,000562_Westphalia Waltz Instrumental.mp3,Stuart Duncan,spotify:artist:53pmIwVqcTM68qW6PVhjW2,Smoky Mountain Old Time Traditions,2009-06-24,0.612,0.28,7,-12.198,1,0.03,0.855,0.0071200000000000005,0.106,0.45299999999999996,128.045,[[0.09417143 0.08283641 0.06832349 ... 0.07748855 0.0809423  0.07734695]],8.13639316508034,8.097690868549028,0.38794733221776667,67.05644652596112,0.36189723014831543,0.05268993601202965,0.10156667232513428,0.027526525780558586,-198.42779541015625,161.5930938720703,-11.989130020141602,40.75432205200195,-7.289682388305664,16.721193313598633,-15.47188663482666,-3.0470774173736572,-16.64991569519043,-4.6481757164001465,-2.9679160118103027,-1.4424965381622314,42.882362365722656,22.366636276245117,11.074920654296875,12.412747383117676,13.499006271362305,14.338358879089355,12.907045364379883,11.020869255065918,11.674699783325195,8.11401653289795,9.672268867492676,9.724517822265625,-50.99258804321289,218.314208984375,24.527036666870117,75.95124816894531,28.129976272583008,57.02409362792969,21.287904739379883,28.930419921875,14.104606628417969,23.575164794921875,26.34311294555664,33.98925018310547,-299.6280212402344,103.6123046875,-46.307220458984375,6.05083703994751,-56.89316940307617,-19.875171661376953,-61.83014678955078,-40.82525634765625,-56.3651008605957,-33.240577697753906,-30.430007934570312,-25.872262954711914
3kVyirIHDFdw7A6IZ3VX7b,progressive bluegrass,Dry County >,https://p.scdn.co/mp3-preview/a93aad0e678a11e1d3a274a8375bbd9eafe08340?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000563_Dry County.mp3,000563_Dry County.mp3,Greensky Bluegrass,spotify:artist:33bzrYoIWLx5uox3y0VtHn,All Access: Volume One,2010-02-09,0.37799999999999995,0.713,2,-8.111,1,0.0302,0.165,0.605,0.755,0.645,111.82,[[0.22533211 0.20478475 0.19208558 ... 0.21868156 0.24010578 0.24239723]],18.067734200408314,12.338820768584851,1.1050202747785498,98.67901411831008,0.4390130341053009,0.05962992087006569,0.17116039991378784,0.04645689204335213,-125.64702606201172,177.45034790039062,-38.19578552246094,42.020503997802734,-18.070980072021484,22.315654754638672,-3.5338644981384277,6.452879428863525,-6.091732025146484,-0.6790162920951843,5.5857253074646,-3.721175193786621,32.01365661621094,19.71233558654785,10.76642894744873,11.118343353271484,12.076473236083984,11.328948974609375,10.421433448791504,10.357123374938965,9.518921852111816,8.850998878479004,8.219171524047852,7.433423042297363,-24.73778533935547,232.11636352539062,-5.517565727233887,84.96687316894531,18.617969512939453,59.706031799316406,35.23480224609375,40.39424133300781,26.55557632446289,32.61156463623047,32.25876998901367,24.735963821411133,-223.93096923828125,107.59922790527344,-76.59944152832031,5.147198677062988,-55.04713821411133,-13.46231460571289,-39.98565673828125,-23.34671974182129,-41.46210479736328,-31.535654067993164,-19.1798038482666,-28.52419662475586
7fdwZ9ShF56daUOBH02U7S,progressive bluegrass,Golden Embers,https://p.scdn.co/mp3-preview/6e8969d2358dbf8f1cdf30d77ef5392b7daeeddb?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000564_Golden Embers.mp3,000564_Golden Embers.mp3,Mandolin Orange,spotify:artist:675tsBPpaZtqyiBwEf3ZEP,Tides of a Teardrop,2019-02-01,0.652,0.168,2,-16.26,1,0.0316,0.8690000000000001,0.0056,0.113,0.318,119.03299999999999,[[0.24865821 0.23692682 0.20959778 ... 0.08546308 0.09497494 0.10672764]],9.245890113996513,9.705039423514725,0.13221336515062698,87.07579061303952,0.41239532828330994,0.061439450830221176,0.10816863179206848,0.01606951281428337,-240.35850524902344,164.30862426757812,1.0667097568511963,46.674461364746094,20.64626121520996,8.000472068786621,-2.479663610458374,3.8382163047790527,-0.5288408994674683,-7.82061767578125,-3.6774752140045166,-4.868179798126221,58.08869552612305,24.57672691345215,29.959821701049805,17.688684463500977,14.819076538085938,12.416281700134277,10.221362113952637,7.979293346405029,10.706903457641602,7.883427143096924,7.546741485595703,8.235410690307617,-65.2105484008789,210.4723358154297,81.14479064941406,125.46302795410156,72.59403991699219,60.78562927246094,29.075660705566406,45.18560791015625,27.2249813079834,27.585155487060547,24.605058670043945,22.900754928588867,-395.52154541015625,43.07074737548828,-97.25607299804688,-13.991966247558594,-43.859710693359375,-23.13772964477539,-42.739593505859375,-19.53445816040039,-46.66254806518555,-30.799495697021484,-31.62677764892578,-31.829059600830078
0Eq6nhoKcMBcFoSYQZDaq7,progressive bluegrass,Old Man & Me,https://p.scdn.co/mp3-preview/92bde0eef5690a1ab7da5e24ba01eec462747fd8?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000565_Old Man Me.mp3,000565_Old Man Me.mp3,Horseshoes & Hand Grenades,spotify:artist:4nl7okSNAZuu9DWr9jkzSs,Middle Western,2015-03-25,0.502,0.433,2,-10.665,1,0.0433,0.583,0.0,0.102,0.635,129.159,[[0.11397221 0.10759988 0.09619186 ... 0.24350095 0.28438288 0.29786456]],19.090965883647574,14.352414891669714,0.12644743972449568,105.05919145574717,0.45298314094543457,0.07512199878692627,0.17886137962341309,0.015715204179286957,-157.86366271972656,159.0224609375,-23.71820640563965,41.67910385131836,0.9910657405853271,31.72519302368164,-14.65449333190918,15.071751594543457,-0.30633240938186646,5.489492893218994,-0.33941125869750977,-4.287261486053467,50.256309509277344,25.825605392456055,18.404172897338867,19.753149032592773,19.03931999206543,14.488424301147461,14.841992378234863,11.508007049560547,10.255685806274414,9.198232650756836,9.62761402130127,9.084290504455566,-48.219974517822266,215.28228759765625,72.93766021728516,96.69795227050781,60.584869384765625,70.45074462890625,32.207908630371094,55.85861587524414,35.713558197021484,32.225425720214844,28.919700622558594,31.51784324645996,-439.4230041503906,63.36714172363281,-84.3514633178711,-20.50577163696289,-56.78604507446289,-16.19289779663086,-55.643768310546875,-32.39183044433594,-33.545684814453125,-29.410415649414062,-39.241886138916016,-30.31078338623047
5p6OXyiYRwJfQwmQwA9TbU,progressive bluegrass,Foggy Mountain Top (with Mother Maybelle Carter),https://p.scdn.co/mp3-preview/d00a42898a88a3a9de951fff578a8480991d8710?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000566_Foggy Mountain Top with Mother Maybelle Carter.mp3,000566_Foggy Mountain Top with Mother Maybelle Carter.mp3,Earl Scruggs,spotify:artist:4NEA48c6ajydrRzCbyll3M,Songs Of The Famous Carter Family,1961,0.564,0.45,7,-12.168,1,0.028999999999999998,0.423,7.340000000000001e-05,0.638,0.8420000000000001,112.241,[[0.0935543  0.09125999 0.08958456 ... 0.1389103  0.12766394 0.1176448 ]],10.718822681015693,10.322550823278727,0.6362736099197075,58.125295723635645,0.3369361460208893,0.06133091449737549,0.11125685274600983,0.03525226190686226,-134.7650604248047,155.377197265625,-56.75630187988281,40.14010238647461,-18.091035842895508,16.88067054748535,-14.281539916992188,11.460847854614258,-14.240608215332031,-0.9821223616600037,-2.55802583694458,-0.11550808697938919,31.58071517944336,16.772903442382812,19.613218307495117,10.600554466247559,13.423805236816406,10.958930969238281,11.375263214111328,12.482547760009766,10.757859230041504,9.27253246307373,9.413773536682129,9.514802932739258,-56.39743423461914,211.6680908203125,6.2576165199279785,83.87118530273438,27.494972229003906,61.764076232910156,23.386829376220703,46.569618225097656,26.505531311035156,26.568161010742188,26.238195419311523,28.782960891723633,-218.30364990234375,95.29298400878906,-120.82960510253906,6.37778377532959,-61.071414947509766,-18.996204376220703,-55.34610366821289,-28.39785385131836,-49.185638427734375,-28.917282104492188,-30.245529174804688,-27.489553451538086
5IkxjU1VjMYUmnJuBs6IZU,progressive bluegrass,Southern Belle,https://p.scdn.co/mp3-preview/f8cc6a4315dc906507ee72e3349837e40267a6d2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000567_Southern Belle.mp3,000567_Southern Belle.mp3,Leftover Salmon,spotify:artist:2dU9NlAClSjQtKoVgUQwdz,Something Higher,2018-05-04,0.501,0.8540000000000001,2,-7.646,1,0.0878,0.523,0.0141,0.209,0.7659999999999999,184.532,[[0.12307169 0.11463875 0.12165984 ... 0.33080265 0.41175827 0.45351976]],34.40996499580393,26.004437671084514,1.879431275142575,187.1258924215827,0.6045496463775635,0.08946458995342255,0.22735291719436646,0.0605868324637413,-123.89302062988281,179.94650268554688,-24.62078857421875,48.527645111083984,-3.04162335395813,19.584362030029297,2.843048095703125,3.0629000663757324,-4.892452716827393,0.8339390158653259,-1.0231784582138062,-3.9998223781585693,47.518489837646484,21.507095336914062,19.239276885986328,17.878103256225586,15.429884910583496,11.162297248840332,12.670337677001953,10.185880661010742,8.975765228271484,8.639022827148438,7.9327898025512695,7.077246189117432,-17.47054100036621,233.63548278808594,31.38616180419922,104.40615844726562,42.458152770996094,65.25273895263672,35.99878692626953,39.488250732421875,24.56558609008789,27.47605323791504,25.141857147216797,17.777877807617188,-258.89703369140625,77.8071517944336,-69.47160339355469,-0.8522899150848389,-67.29678344726562,-17.848876953125,-42.79291915893555,-28.312715530395508,-42.07820129394531,-27.832080841064453,-28.582502365112305,-33.03374481201172
7L85xI5IqTqORHxWci2AbC,progressive bluegrass,The Four,https://p.scdn.co/mp3-preview/c0a76eae454ddb69bd51a5d0a890cd47e92265fd?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000568_The Four.mp3,000568_The Four.mp3,Greensky Bluegrass,spotify:artist:33bzrYoIWLx5uox3y0VtHn,If Sorrows Swim,2014-09-09,0.653,0.5870000000000001,7,-5.76,1,0.0265,0.311,0.00148,0.12,0.611,96.705,[[0.30514148 0.32717648 0.29470274 ... 0.29843062 0.2809008  0.30318534]],35.03209022534163,18.234662869575345,0.5936395172029734,130.0609428533353,0.5040091872215271,0.0730506032705307,0.2608644962310791,0.034050729125738144,-114.62651062011719,184.361328125,-38.7698860168457,39.214717864990234,-2.612614154815674,15.578246116638184,-10.852395057678223,4.437204360961914,-3.929387331008911,7.547588348388672,4.816554546356201,5.167775630950928,55.37709045410156,21.237289428710938,17.637256622314453,18.02683448791504,17.857471466064453,14.461502075195312,11.951530456542969,10.517831802368164,9.237085342407227,7.667046546936035,9.10644817352295,8.771316528320312,21.704452514648438,242.95614624023438,15.529786109924316,98.51887512207031,68.73700714111328,53.75975036621094,33.70343017578125,34.235504150390625,27.91048812866211,30.83621597290039,38.717552185058594,41.465858459472656,-281.7826232910156,93.53152465820312,-87.49140930175781,-30.658763885498047,-58.91334533691406,-29.622793197631836,-47.77197265625,-32.438934326171875,-30.226261138916016,-18.043384552001953,-22.92241096496582,-22.180747985839844
78A1bvkrnEQuYXVtfLTEhr,progressive bluegrass,Rank Stranger,https://p.scdn.co/mp3-preview/e9e2e5e8428e6fd45494038fdcf4bd5a2366bf7b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/000569_Rank Stranger.mp3,000569_Rank Stranger.mp3,Ralph Stanley,spotify:artist:4fMhmL6pvw61o0C1z8Bdib,Gloryland - 30 Bluegrass Gospel Classics,2007-07-10,0.316,0.247,1,-11.831,1,0.0281,0.7659999999999999,0.0,0.11800000000000001,0.358,184.666,[[0.16636294 0.14810131 0.1615178  ... 0.01170529 0.00924766 0.01259188]],8.715331106382587,13.018923672856165,0.030713158949845276,106.9531552624706,0.4570479989051819,0.07628373056650162,0.08222366869449615,0.007745103910565376,-209.12867736816406,168.95123291015625,-40.450931549072266,28.263574600219727,12.673957824707031,3.4508635997772217,-8.753530502319336,-11.582087516784668,-2.6969144344329834,-12.180243492126465,-2.921111583709717,2.41176176071167,63.4215087890625,17.758947372436523,28.131650924682617,16.749927520751953,19.938955307006836,10.398988723754883,12.141018867492676,10.316302299499512,9.553074836730957,9.300832748413086,7.973866939544678,9.87280559539795,-72.15011596679688,207.42393493652344,58.47752380371094,94.49652862548828,54.257564544677734,38.969139099121094,23.002830505371094,16.40193748474121,32.15935134887695,11.674360275268555,24.596553802490234,33.41716766357422,-429.6517333984375,87.14439392089844,-99.60726928710938,-17.763446807861328,-50.15203094482422,-32.311553955078125,-46.70501708984375,-45.77942657470703,-35.24256134033203,-43.84595489501953,-33.803382873535156,-23.216516494750977
